,title,money,area,experience,company_name,company_industry,company_stage,company_scale,company_contact,job_description,team_description,detail_url,company_url
95,Python,15-25K,西安,1-3年,华为,计算机软件,不需要融资,10000人以上,何先生高级工程师,【招聘】华为技术有限公司西安研究所现招聘一批高素质，高技能，高标准优秀人才，只要您满足以下条件，请不要犹豫，直接发送简历或电话联系我们。岗位要求：1、 有志于长期从事通信软件行业，想充分体现人生价值；2、社招:国家重点院校211/985毕业，有互联网公司开发经验者优先。3、熟练掌握Python和shell脚本开发。4、具备良好的团队合作意识和沟通能力。,五险一金定期体检加班补助年终奖带薪年假通讯补贴交通补助节日福利,https://www.zhipin.com/job_detail/3686bf8def2a5b021XN40tm8EFU~.html,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html
96,Python,6-12K,西安 雁塔区 雁翔路,3-5年,华商传媒二三里,移动互联网,A轮,100-499人,陈先生技术部负责人,"岗位职责：1.负责各产品的数据抓取需求；2.负责开发各种爬虫；3.负责爬虫核心算法的策略优化研究；4.参与产品设计开发全流程；岗位要求：1、计算机相关专业；2、熟悉linux，精通Python语言开发，C语言基础扎实，了解常用的python框架 flask、django ，熟悉svn；3、熟悉tcp/ip,http等常见网络协议；4、熟悉MySQL数据库，了解NoSQL的优先考虑；5、熟悉常用的数据结构和算法，熟悉软件开发流程，具备独立开发调试、测试和部署能力；6、有良好的编码习惯，对自己以及自己的代码要求严格，具备较好的文档创作能力。",带薪年假美女如云公司氛围好扁平管理五险一金,https://www.zhipin.com/job_detail/e602c979915d492a1XV43dW0Flc~.html,https://www.zhipin.com/gongsi/b5952804575e22cb1nx-2dW6Ew~~.html
97,Python,10-20K,西安,经验不限,华为,计算机软件,不需要融资,10000人以上,刘先生招聘专员,1、熟练掌握C、C++、python等一种及以上编程语言，熟悉嵌入式Linux编程环境，有相关软件开发、测试经验；2、熟悉ARM、PPC、X86架构和Linux开发经验优先。3、熟悉测试方案设计和常用黑白盒测试设计方法，具备独立完成过软件测试设计工作能力优先。,五险一金定期体检加班补助年终奖带薪年假通讯补贴交通补助节日福利,https://www.zhipin.com/job_detail/600d4fe7ac73357b1XF42NW6GVo~.html,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html
98,Python,15-30K,西安,3-5年,华为,计算机软件,不需要融资,10000人以上,刘先生HR,一.工作内容：负责华为云化产品智能运维平台的设计、开发及关键技术研究。二.岗位要求：1、本科及以上学历2、两年以上互联网软件开发工作经验2、熟悉java/c＋＋/Python/go之中至少一种开发语言3、有大型互联网公司工作经验者优先,五险一金定期体检加班补助年终奖带薪年假通讯补贴交通补助节日福利,https://www.zhipin.com/job_detail/8b89ca32125d7cbd1n1y09m9ElE~.html,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html
99,Python,10-15K,西安,1-3年,深圳华为,通信/网络设备,不需要融资,10000人以上,任先生项目经理,【招人啦！！！】华为技术有限公司（西安）无线网管产品现面向全球招聘，只要您满足以下条件之一，请不要犹豫，拿起电话联系我们。1、BAT及一线互联网公司，撸的一手好代码。2、过去3年获得过华为offer，依然奋斗在编码一线。3、211/985及邮电类院校，本三硕三，日扣代码三百行。排他条件：无编码经验、专升本、有休学经历、四级证/毕业证/学位证不齐全者。开发岗技能要求：熟练掌握C＋＋/Java/Python（三选一）语言，熟练掌握Sybase/Oracle/SQL（三选一）数据库脚本开发及性能调优；熟悉Linux操作系统基本操作，具备独立完成需求分析、设计、开发能力。测试岗技能要求：熟练掌握常用软件测试工程方法，能够独立完成需求分析/测试用例设计/测试策略和测试计划制定，熟悉Linux操作系统基本操作，具备Java语言开发能力或自动化测试开发维护经验者优先。满足以上条件，请抓紧联系。我们提供足够吸引的整体收入，高大上的工作环境，完备的培养体系，明晰的发展通道与晋升空间。简历发送邮箱：*****,五险一金定期体检年终奖通讯补贴节日福利零食下午茶,https://www.zhipin.com/job_detail/af63b03210a1a08b1XZ639m7GVA~.html,https://www.zhipin.com/gongsi/f9853f80140028aa1ndy3d24.html
100,Python,10-20K,西安,1-3年,华为技术有限公司,计算机软件,不需要融资,10000人以上,王先生软件工程师,华为技术有限公司（西安）无线网管产品现面向全球招聘，只要您满足以下条件之一，请不要犹豫，拿起电话联系我们。1、BAT及一线互联网公司，撸的一手好代码。2、过去3年获得过华为offer，依然奋斗在编码一线。3、211/985及邮电类院校，工作一到三年，日扣代码三百行。排他条件：无编码经验、专升本、有休学经历、四级证/毕业证/学位证不齐全者。工作地：西安技能要求：熟练掌握C＋＋/Java/Python（三选一）语言，熟练掌握Sybase/Oracle/SQL（三选一）数据库脚本开发及性能调优；熟悉Linux操作系统基本操作，具备独立完成需求分析、设计、开发能力。,五险一金补充医疗保险定期体检年终奖带薪年假节日福利,https://www.zhipin.com/job_detail/4d27f34eccd3b7081Xd82dS4GVo~.html,https://www.zhipin.com/gongsi/21124e51a5ea83a80nR80ti8.html
101,python兼职讲师,2-4K,西安 碑林区 交大,3-5年,西安野马教育,在线教育,未融资,0-20人,魏女士主管,主要负责教授青少年Python课程。1.精通Python全栈开发，精通Django等Web框架；2.有Python网络爬虫相关开发经验优先；3.有授课经验优先。,扁平管理地铁周边领导nice年度旅游公司氛围好,https://www.zhipin.com/job_detail/60fd65671f8597471XJ639-5GFo~.html,https://www.zhipin.com/gongsi/db16b17be570ec8903Z50tu7.html
102,Python,15-18K,西安,1年以内,华为,计算机软件,不需要融资,10000人以上,李先生硬件工程师,华为IT产品线研发岗位火热招聘中，工作地点西安，欢迎大家推荐！内转、社招均可。软件开发/测试岗位要求：1）全日制大学本科及以上学历，本3硕2。2）熟悉C/C++/ java/python任一种语言，熟悉Linux/Unix或vxWorks操作系统。3）具备独立的软件模块设计、开发、测试能力。联系方式：电话：*****邮箱：*****,五险一金定期体检加班补助年终奖带薪年假通讯补贴交通补助节日福利,https://www.zhipin.com/job_detail/77c7bb780cf39a421XB93t61FFE~.html,https://www.zhipin.com/gongsi/02cd05cce753437e33V50w~~.html
103,Python/Django开发工程师,8-15K,西安 雁塔区 高新路,1-3年,斯维智能,智能硬件,A轮,0-20人,陈女士行政部经理,### 职位描述：1. 参与需求分析，产品设计，功能开发；2. 负责系统平台的日常维护；3. 与团队技术交流，共同进步;4. 云端服务及其接口的研发工作，主要编程语言是 Python。### 任职要求：1. 有扎实的编程功底，热爱编程，精通至少一门开发语言，愿意深入学习Python；2. 熟悉MVC架构，精通Django开发框架者优先；3. 具备数据库设计能力，精通掌握SQL、Postgres、MySQL者优先；4. 熟悉Linux操作系统，熟悉Apache/Ngnix等WebServer的部署和应用；5. 有大型网络服务开发经验者优先；6. 具备良好的编码习惯及开发文档书写习惯；7. 具有优秀的团队合作和沟通协作能力，善于学习，乐于分享，能承受较大工作压力；8. 有一定的web前端技能，了解或熟悉HTML、CSS、Javascript。,unknown,https://www.zhipin.com/job_detail/1f384deed25674dd1nJz0tW4Els~.html,https://www.zhipin.com/gongsi/5372c84590ad36ea1nd53t6-FA~~.html
104,IT技术支持,3-6K,西安,应届生,耐思托管辅导中心,培训机构,未融资,20-99人,扁先生人事,运维工程师所需基础技能：精通shell/Python/Perl等1至2种编程语言熟练掌握常用数据结构和算法，并能灵活运用熟悉网络基础知识深入理解Linux操作系统加分技能：熟悉开源的监控平台工具，比如：Ganglia、Nagios等熟练掌握Shell脚本熟悉Awk、Sed等基础工具熟悉分布式计算或者存储系统，比如Hadoop/Hbase/Storm等熟悉机器学习原理能付诸实践者更佳熟悉TCP/IP、HTTP等网络协议，精通socket网络编程软素质要求：强烈的责任心与主动性，对所负责工作有owner意识，并能自我驱动成长能承担较大工作压力，有较强独立分析、解决问题的能力工作中需要胆大心细，具备探索创新精神,加班补助全勤奖年终奖带薪年假员工旅游通讯补贴节日福利,https://www.zhipin.com/job_detail/8f71d15e142b915c1HZ63di4FFc~.html,https://www.zhipin.com/gongsi/995e699db41b0d241HV839i_FA~~.html
105,技术总监,15-30K,西安,10年以上,凡德,计算机软件,未融资,0-20人,寇先生招聘者,要求技术一流，综合素质好，人品好，能带团队，易于沟通，会培训新人。精通python和c等主流编程语言。狂热的人工智能技术爱好者和开发者。,公司氛围好领导nice移动互联网,https://www.zhipin.com/job_detail/ed410f6d47e3fb5b03dz2tS4FFI~.html,https://www.zhipin.com/gongsi/6d148207bbbd5acf03J62dy4Eg~~.html
106,少儿编程老师,3-7K,西安 雁塔区 电视塔,1-3年,腾语科技,在线教育,A轮,100-499人,冯女士人事,要求有计算机编程经验，喜欢教育行业,带薪年假年度旅游领导nice移动互联网公司氛围好,https://www.zhipin.com/job_detail/37bdbd787a68bf141HV_0ty7FFU~.html,https://www.zhipin.com/gongsi/da97a0592f3264a93nN_3Nm5.html
107,少儿编程老师,5-10K,西安 雁塔区 雁翔路,1-3年,益康特信息科技,计算机软件,不需要融资,20-99人,李女士HR,工作职责：负责公司少儿编程课程的研发与设计，按要求撰写相关教材、教案等教学相关产品 任职资格：有少儿编程课程开发经验、包括不限于（scratch、python、C、NOIP），熟悉教材研发流程，具备严谨的课程架构能力， 良好的文字表述能力。,五险一金定期体检带薪年假通讯补贴,https://www.zhipin.com/job_detail/4ec585ea9decaeed03Zz2tm6GFM~.html,https://www.zhipin.com/gongsi/4bfbe7bc0359a2bd1X142N64Ew~~.html
108,测试工程师,10-20K,西安,10年以上,软通动力,计算机软件,已上市,10000人以上,席先生招聘专员,具备自动化测试能力，能熟练使用python，bash语言编写自动化测试代码，具备windows/linux下自动化测试编程能力,五险一金定期体检年终奖带薪年假免费班车节日福利零食下午茶绩效奖金,https://www.zhipin.com/job_detail/a05db86f798a4d561XV40t2_FVQ~.html,https://www.zhipin.com/gongsi/29c1ab68d5e3d3360nN63Q~~.html
109,数据库管理工程师,7-12K,西安 雁塔区 高新路,1-3年,联拓永欣,数据服务,不需要融资,20-99人,李先生副总经理,负责DB2，Oracle，SQL Server系统运维、优化工作精通一种关系型数据库精通备份恢复系统设计及验证熟练使用SQL熟练使用Linux系统熟练使用脚本语言shell，python等,五险一金定期体检,https://www.zhipin.com/job_detail/ea22d6c1b58fc8631HJy2dm_GVY~.html,https://www.zhipin.com/gongsi/d7b22ea9739903081Hx92dW5EQ~~.html
110,少儿编程,5-10K,西安 雁塔区 雁翔路,1-3年,益康特信息科技,计算机软件,不需要融资,20-99人,李女士HR,工作职责：负责公司少儿编程课程的研发与设计，按要求撰写相关教材、教案等教学相关产品 任职资格：有少儿编程课程开发经验、包括不限于（scratch、python、C、NOIP），熟悉教材研发流程，具备严谨的课程架构能力， 良好的文字表述能力。,五险一金定期体检带薪年假通讯补贴,https://www.zhipin.com/job_detail/bcf4ae6d2d12a81003J_2N60FFM~.html,https://www.zhipin.com/gongsi/4bfbe7bc0359a2bd1X142N64Ew~~.html
111,机器学习,15-25K,西安,1-3年,ZNV 力维,计算机软件,未融资,1000-9999人,蔺先生高级系统工程师,本科及以上学历；三年以上实际JAVA开发经验，有良好的编码风格；精通Java语言和面向对象设计方法；精通java/scala/python/C++中的一种语言；熟悉Hadoop、Spark、Hbase、Kfaka等大数据处理框架，对内部实现机制和源码熟悉者优先；熟悉数据挖掘、人工智能算法者优先考虑。,unknown,https://www.zhipin.com/job_detail/e96da653fe49c9441HJ_39u8EVY~.html,https://www.zhipin.com/gongsi/8decf93536bf4ff51nZy0tW1GQ~~.html
112,Devops 工程师,15-23K,西安,3-5年,活跃网络,互联网,不需要融资,500-999人,杨女士HRG,"Job Responsibility· Communicate with development and infrastructure team for Active products build - release automation and troubleshooting.· Develop and improve containerizing practices and procedures· Design and keep improving efficient CI/CD process,make release more reliable, smooth and fast. · Take ownership of production release/deployment. · Administration of devops tools. Requirement:· Linux, Unix and Windows experience are required· Skilled on automation tools like Ansible, chef, jenkins pipeline· Strong skill on scripting languages as Shell, Ruby, Python, Go...etc.· Strong understanding on CI/CD and agile methodology ·Technical knowledge on DevOps tools as Git, Jenkins, docker…etc.· Good IT infrastructure knowledge.· Good communication and team work.· Good read/write in English.· On call.",五险一金补充医疗保险定期体检年终奖带薪年假节日福利,https://www.zhipin.com/job_detail/0b1397c92fbf904103Fz3925GFI~.html,https://www.zhipin.com/gongsi/791c1050c22360991X180tq5.html
